"word";"in documents";"total"
"commit_principl_asean";2.0;2.0
"commit_protect";2.0;2.0
"commit_protect_promot";2.0;2.0
"commit_rais";1.0;1.0
"commit_rais_invest";1.0;1.0
"commit_renew";2.0;2.0
"commit_renew_memorandum";2.0;2.0
"commit_restor";1.0;1.0
"commit_restor_defens";1.0;1.0
"commit_support";2.0;2.0
"commit_support_philippin";2.0;2.0
"commit_u";1.0;1.0
"commit_u_s";1.0;1.0
"commit_valu";1.0;1.0
"commit_valu_protect";1.0;1.0
"committe_agricultur";2.0;2.0
"committe_agricultur_joint";2.0;2.0
"committe_maritim";2.0;2.0
"committe_maritim_cooper";2.0;2.0
"committe_nation";2.0;2.0
"committe_nation_peopl";2.0;2.0
"committe_scienc";2.0;2.0
"committe_scienc_technolog";2.0;2.0
"common_aspir";2.0;2.0
"common_aspir_achiev";2.0;2.0
"common_challeng";1.0;1.0
"common_challeng_overcom";1.0;1.0
"common_commit";2.0;2.0
"common_commit_protect";2.0;2.0
"common_concern";1.0;1.0
"common_concern_dutert";1.0;1.0
"common_develop";2.0;2.0
"common_develop_case";1.0;1.0
"common_develop_region";1.0;1.0
"common_heritag";1.0;1.0
"common_heritag_pave";1.0;1.0
"common_interest";2.0;2.0
"common_interest_countri";1.0;1.0
"common_interest_trade";1.0;1.0
"communic_combat";2.0;2.0
"communic_combat_transnat";2.0;2.0
"communic_cooper";2.0;2.0
"communic_cooper_china";2.0;2.0
"communic_offic";3.0;3.0
"communic_offic_assist";1.0;1.0
"communic_offic_philippin";2.0;2.0
"communic_oper";2.0;2.0
"communic_oper_offic";2.0;2.0
"communic_philippin";2.0;2.0
"communic_philippin_welcom";2.0;2.0
"communic_presid";1.0;1.0
"communic_presid_stay";1.0;1.0
"communiqu_basi";2.0;2.0
"communiqu_basi_intern";2.0;2.0
"communiqu_document";2.0;2.0
"communiqu_document_principl";2.0;2.0
"communist_parti";1.0;1.0
"communist_parti_china";1.0;1.0
"communiti_build";2.0;2.0
"communiti_build_asean";2.0;2.0
"communiti_indoor";1.0;1.0
"communiti_indoor_stadium";1.0;1.0
"compat_region";1.0;1.0
"compat_region_countri";1.0;1.0
"compens_grandmoth";1.0;1.0
"compens_grandmoth_make";1.0;1.0
"compens_inclus";1.0;1.0
"compens_inclus_comfort";1.0;1.0
"compet_media";2.0;2.0
"compet_media_author";2.0;2.0
"complementar_continu";2.0;2.0
"complementar_continu_promot";2.0;2.0
"complet_dutert";1.0;1.0
"complet_dutert_announc";1.0;1.0
"complex_involv";1.0;1.0
"complex_involv_militari";1.0;1.0
"compli_standard";2.0;2.0
"compli_standard_set";2.0;2.0
"complianc_anim";2.0;2.0
"complianc_anim_plant";2.0;2.0
"complianc_relev";2.0;2.0
"complianc_relev_domest";2.0;2.0
"complic_escal";2.0;2.0
"complic_escal_disput";2.0;2.0
"complic_said";1.0;1.0
"compon_bilater";2.0;2.0
"compon_bilater_relat";2.0;2.0
"comprehens_complex";1.0;1.0
"comprehens_complex_involv";1.0;1.0
"comprehens_manner";1.0;1.0
"comprehens_manner_seek";1.0;1.0
"comprehens_tax";1.0;1.0
"comprehens_tax_reform";1.0;1.0
"concern_accord";2.0;2.0
"concern_accord_univers";2.0;2.0
"concern_dutert";1.0;1.0
"concern_dutert_start";1.0;1.0
"concern_enhanc";1.0;1.0
"concern_enhanc_dutert";1.0;1.0
"concern_japan";1.0;1.0
"concern_japan_stop";1.0;1.0
"concern_manila";1.0;1.0
"concern_manila_separ";1.0;1.0
"concern_parti";1.0;1.0
"concern_parti_includ";1.0;1.0
"concern_realiz";2.0;2.0
"concern_realiz_coordin";2.0;2.0
"concern_side";2.0;2.0
"concern_side_south";2.0;2.0
"concern_south";2.0;2.0
"concern_south_china";2.0;2.0
"concert_effort";2.0;2.0
"concert_effort_cement";2.0;2.0
"concession_loan";2.0;2.0
"concession_loan_preferenti";2.0;2.0
"conclus_code";2.0;2.0
"conclus_code_conduct";2.0;2.0
"conclus_oral";1.0;1.0
"conclus_oral_argument";1.0;1.0
"condit_mausoleum";1.0;1.0
"condit_mausoleum_famili";1.0;1.0
"condit_nation";1.0;1.0
"condit_nation_sacrific";1.0;1.0
"condol_thai";1.0;1.0
"condol_thai_famili";1.0;1.0
"condominium_build";1.0;1.0
"condominium_build_philippin";1.0;1.0
"conduc_region";4.0;5.0
"conduc_region_peac";4.0;5.0
"conduct_activ";2.0;2.0
"conduct_activ_south";2.0;2.0
"conduct_cooper";1.0;1.0
"conduct_cooper_philippin";1.0;1.0
"conduct_depth";2.0;2.0
"conduct_depth_exchang";2.0;2.0
"conduct_dri";1.0;1.0
"conduct_dri_run";1.0;1.0
"conduct_feasibl";2.0;2.0
"conduct_feasibl_studi";2.0;2.0
"conduct_investig";1.0;1.0
"conduct_investig_drug";1.0;1.0
"conduct_joint";2.0;2.0
"conduct_joint_exercis";1.0;1.0
"conduct_joint_war";1.0;1.0
"conduct_parti";2.0;2.0
"conduct_parti_south";2.0;2.0
"conduct_south";2.0;2.0
"conduct_south_china";2.0;2.0
"confer_depart";1.0;1.0
"confer_depart_tokyo";1.0;1.0
"confer_malacanang";2.0;2.0
"confer_malacanang_presidenti";2.0;2.0
"confer_meet";2.0;2.0
"confer_meet_abe";1.0;1.0
"confer_meet_philippin";1.0;1.0
"confer_region";2.0;2.0
"confer_region_multilater";2.0;2.0
"confid_build";2.0;2.0
"confid_build_measur";2.0;2.0
"confid_exercis";2.0;2.0
"confid_exercis_self";2.0;2.0
"congress_met";2.0;2.0
"congress_met_presid";2.0;2.0
"consensus_china";1.0;1.0
"consensus_china_parti";1.0;1.0
"consensus_chines";1.0;1.0
"consensus_chines_leader";1.0;1.0
"consensus_dialogu";1.0;1.0
"consensus_dialogu_ruan";1.0;1.0
"consensus_dutert";1.0;1.0
"consensus_dutert_s";1.0;1.0
"consensus_further";1.0;1.0
"consensus_further_enrich";1.0;1.0
"consensus_made";1.0;1.0
"consensus_made_clear";1.0;1.0
"consensus_maritim";1.0;1.0
"consensus_maritim_disput";1.0;1.0
"consensus_meet";1.0;1.0
"consensus_meet_common";1.0;1.0
"consensus_reach";3.0;3.0
"consensus_reach_chines";3.0;3.0
"consensus_side";2.0;2.0
"consensus_side_agre";2.0;2.0
"consid_key";1.0;1.0
"consid_key_alli";1.0;1.0
"consid_set";2.0;2.0
"consid_set_respect";2.0;2.0
"consist_ambisyon";1.0;1.0
"consist_ambisyon_nation";1.0;1.0
"consist_strategi";1.0;1.0
"consist_strategi_polici";1.0;1.0
"constitut_dictat";1.0;1.0
"constitut_dictat_philippin";1.0;1.0
"construct_cover";1.0;1.0
"construct_cover_railway";1.0;1.0
"construct_industri";2.0;2.0
"construct_industri_product";2.0;2.0
"construct_rehabilit";1.0;1.0
"construct_rehabilit_center";1.0;1.0
"construct_wing";1.0;1.0
"construct_wing_build";1.0;1.0
"consul_general";2.0;2.0
"consul_general_peopl";2.0;2.0
"consular_consult";2.0;2.0
"consular_consult_joint";2.0;2.0
"consult_consensus";1.0;1.0
"consult_consensus_made";1.0;1.0
"consult_consular";2.0;2.0
"consult_consular_consult";2.0;2.0
"consult_foundat";1.0;1.0
"consult_foundat_healthi";1.0;1.0
"consult_joint";2.0;2.0
"consult_joint_commiss";2.0;2.0
"consult_mechan";2.0;2.0
"consult_mechan_use";2.0;2.0
"consult_negoti";2.0;2.0
"consult_negoti_sovereign";2.0;2.0
"consult_said";1.0;1.0
"consult_said_philippin";1.0;1.0
"contact_sultan";2.0;2.0
"contact_sultan_sulu";2.0;2.0
"contain_ambisyon";1.0;1.0
"contain_ambisyon_nation";1.0;1.0
"contain_china";2.0;2.0
"contain_china_philippin";2.0;2.0
"contenti_issu";2.0;2.0
"contenti_issu_sum";2.0;2.0
"continu_anti";1.0;1.0
"continu_anti_drug";1.0;1.0
"continu_cooper";2.0;2.0
"continu_cooper_un";2.0;2.0
"continu_deliber";1.0;1.0
"continu_deliber_marco";1.0;1.0
"continu_discuss";3.0;4.0
"continu_discuss_confid";2.0;2.0
"continu_discuss_view";2.0;2.0
"continu_econom";1.0;1.0
"continu_econom_social";1.0;1.0
"continu_govern";1.0;1.0
"continu_govern_narco";1.0;1.0
"continu_hold";1.0;1.0
"continu_hold_captiv";1.0;1.0
"continu_import";2.0;2.0
"continu_import_vapor";2.0;2.0
"continu_maintain";1.0;1.0
"continu_major";1.0;1.0
"continu_major_caus";1.0;1.0
"continu_number";1.0;1.0
"continu_number_death";1.0;1.0
"continu_promot";2.0;2.0
"continu_promot_trade";2.0;2.0
"continu_reinforc";1.0;1.0
"continu_reinforc_mutual";1.0;1.0
"continu_voic";1.0;1.0
"continu_voic_dissatisfact";1.0;1.0
"contribut_bilater";1.0;1.0
"contribut_bilater_tie";1.0;1.0
"contribut_creat";1.0;1.0
"contribut_creat_friend";1.0;1.0
"contribut_filipino";1.0;1.0
"contribut_filipino_expatri";1.0;1.0
"contribut_health";1.0;1.0
"contribut_health_educ";1.0;1.0
"contribut_realiz";2.0;2.0
"contribut_realiz_object";2.0;2.0
"contribut_region";1.0;1.0
"contribut_region_peac";1.0;1.0
"control_bureau";2.0;2.0
"control_bureau_ministri";2.0;2.0
"control_corpor";1.0;1.0
"control_corpor_local";1.0;1.0
"control_depart";1.0;1.0
"control_depart_countri";1.0;1.0
"control_eastern";1.0;1.0
"control_eastern_mindanao";1.0;1.0
"control_philippin";2.0;2.0
"control_philippin_half";2.0;2.0
"control_said";1.0;1.0
"control_said_ruan";1.0;1.0
"control_state";1.0;1.0
"control_state_visit";1.0;1.0
"controversi_crucial";1.0;1.0
"controversi_crucial_relev";1.0;1.0
"conveni_time";2.0;2.0
"conveni_time_presid";2.0;2.0
"cooper_activ";2.0;2.0
"cooper_activ_identifi";2.0;2.0
"cooper_agreement";5.0;5.0
"cooper_agreement_ink";1.0;1.0
"cooper_agreement_sign";1.0;1.0
"cooper_agreement_u";2.0;2.0
"cooper_agreement_unit";1.0;1.0
"cooper_agricultur";2.0;2.0
"cooper_agricultur_particular";2.0;2.0
"cooper_anim";3.0;4.0
"cooper_anim_plant";3.0;4.0
"cooper_announc";2.0;2.0
"cooper_announc_commit";2.0;2.0
"cooper_annual";2.0;2.0
"cooper_annual_defens";2.0;2.0
"cooper_area";4.0;4.0
"cooper_area_fruit";1.0;1.0
"cooper_area_humanitarian";2.0;2.0
"cooper_area_strengthen";1.0;1.0
"cooper_asia";2.0;2.0
"cooper_asia_europ";2.0;2.0
"cooper_asian";2.0;2.0
"cooper_asian_infrastructur";2.0;2.0
"cooper_atmospher";1.0;1.0
"cooper_atmospher_region";1.0;1.0
"cooper_basi";1.0;1.0
"cooper_basi_mutual";1.0;1.0
"cooper_benefit";2.0;2.0
"cooper_benefit_countri";2.0;2.0
"cooper_bring";1.0;1.0
"cooper_bring_south";1.0;1.0
"cooper_china";5.0;8.0
"cooper_china_asean";2.0;2.0
"cooper_china_express";2.0;4.0
"cooper_china_philippin";1.0;1.0
"cooper_china_prove";1.0;1.0
"cooper_close";1.0;1.0
"cooper_close_japan";1.0;1.0
"cooper_communic";2.0;2.0
"cooper_communic_combat";2.0;2.0
"cooper_compon";2.0;2.0
"cooper_compon_bilater";2.0;2.0
"cooper_continu";1.0;1.0
"cooper_continu_reinforc";1.0;1.0
"cooper_contribut";1.0;1.0
"cooper_contribut_bilater";1.0;1.0
"cooper_countri";1.0;1.0
"cooper_countri_posit";1.0;1.0
"cooper_develop";2.0;2.0
"cooper_develop_bilater";1.0;1.0
"cooper_develop_recent";1.0;1.0
"cooper_document";4.0;4.0
"cooper_document_agreement";2.0;2.0
"cooper_document_dutert";1.0;1.0
"cooper_document_includ";1.0;1.0
"cooper_dutert";1.0;1.0
"cooper_dutert_beij";1.0;1.0
"cooper_emerg";2.0;2.0
"cooper_emerg_assist";2.0;2.0
"cooper_exchang";2.0;2.0
"cooper_exchang_cooper";2.0;2.0
"cooper_export";2.0;2.0
"cooper_export_import";2.0;2.0
"cooper_facil";2.0;2.0
"cooper_facil_technolog";2.0;2.0
"cooper_field";2.0;4.0
"cooper_field_inform";2.0;2.0
"cooper_field_qualiti";2.0;2.0
"cooper_govern";2.0;2.0
"cooper_govern_peopl";2.0;2.0
"cooper_implement";2.0;2.0
"cooper_implement_program";2.0;2.0
"cooper_includ";3.0;8.0
"cooper_includ_area";2.0;2.0
"cooper_includ_inform";2.0;2.0
"cooper_includ_infrastructur";2.0;2.0
"cooper_includ_multilater";2.0;2.0
"cooper_infrastructur";1.0;1.0
"cooper_infrastructur_develop";1.0;1.0
"cooper_joint";2.0;2.0
"cooper_joint_undertaken";2.0;2.0
"cooper_key";1.0;1.0
"cooper_key_infrastructur";1.0;1.0
"cooper_khovaev";1.0;1.0
"cooper_khovaev_said";1.0;1.0
"cooper_light";2.0;2.0
"cooper_light_core";2.0;2.0
"cooper_manila";1.0;1.0
"cooper_manila_fight";1.0;1.0
"cooper_memorandum";2.0;4.0
"cooper_memorandum_understand";2.0;4.0
"cooper_ministri";2.0;2.0
"cooper_ministri_agricultur";2.0;2.0
"cooper_mutual";1.0;1.0
"cooper_mutual_benefici";1.0;1.0
"cooper_narcot";2.0;2.0
"cooper_narcot_control";2.0;2.0
"cooper_nation";3.0;3.0
"cooper_nation_tourism";2.0;2.0
"cooper_nation_wang";1.0;1.0
"cooper_number";1.0;1.0
"cooper_number_area";1.0;1.0
"cooper_peac";1.0;1.0
"cooper_peac_resolv";1.0;1.0
"cooper_philippin";4.0;4.0
"cooper_philippin_area";2.0;2.0
"cooper_philippin_framework";1.0;1.0
"cooper_philippin_said";1.0;1.0
"cooper_potenti";2.0;2.0
"cooper_potenti_local";2.0;2.0
"cooper_presidenti";2.0;2.0
"cooper_presidenti_communic";2.0;2.0
"cooper_product";2.0;2.0
"cooper_product_capac";2.0;2.0
"cooper_project";3.0;4.0
"cooper_project_list";2.0;2.0
"cooper_project_regard";2.0;2.0
"cooper_put";1.0;1.0
"cooper_put_asid";1.0;1.0
"cooper_regard";1.0;1.0
"cooper_regard_presid";1.0;1.0
"cooper_relationship";2.0;2.0
"cooper_relationship_peac";2.0;2.0
"cooper_remain";2.0;2.0
"cooper_remain_strong";2.0;2.0
"cooper_research";2.0;2.0
"cooper_research_develop";2.0;2.0
"cooper_respect";2.0;2.0
"cooper_respect_coast";2.0;2.0
"cooper_result";1.0;1.0
"cooper_result_like";1.0;1.0
"cooper_russia";1.0;1.0
"cooper_russia_look";1.0;1.0
"cooper_said";1.0;1.0
"cooper_said_monarch";1.0;1.0
"cooper_seek";1.0;1.0
"cooper_seek_solut";1.0;1.0
"cooper_side";3.0;6.0
"cooper_side_acknowledg";2.0;2.0
"cooper_side_encourag";2.0;2.0
"cooper_side_identifi";2.0;2.0
"cooper_speech";1.0;1.0
"cooper_speech_state";1.0;1.0
"cooper_strive";2.0;2.0
"cooper_strive_stronger";2.0;2.0
"cooper_tokyo";1.0;1.0
"cooper_tokyo_appar";1.0;1.0
"cooper_trade";1.0;1.0
"cooper_trade_infrastructur";1.0;1.0
"cooper_un";2.0;2.0
"cooper_un_asean";2.0;2.0
"cooper_upcom";1.0;1.0
"cooper_upcom_meet";1.0;1.0
"cooper_various";1.0;1.0
"cooper_various_area";1.0;1.0
"cooper_worri";1.0;1.0
"cooper_worri_island";1.0;1.0
"coordin_action";2.0;2.0
"coordin_action_necessari";2.0;2.0
"coordin_activ";2.0;2.0
"coordin_activ_promot";2.0;2.0
"coordin_unit";1.0;1.0
"coordin_unit_dutert";1.0;1.0
"copi_execut";1.0;1.0
"copi_execut_order";1.0;1.0
"core_human";2.0;2.0
"core_human_right";2.0;2.0
"corpor_compet";2.0;2.0
"corpor_compet_media";2.0;2.0
"corpor_local";1.0;1.0
"corpor_local_govern";1.0;1.0
"correct_track";2.0;2.0
"correct_track_bilater";2.0;2.0
"corrupt_administr";1.0;1.0
"corrupt_administr_die";1.0;1.0
"council_h";2.0;2.0
"council_h_e";2.0;2.0
"council_increas";2.0;2.0
"council_increas_role";2.0;2.0
"council_inform";2.0;2.0
"council_inform_offic";2.0;2.0
"council_presid";2.0;2.0
"council_presid_rodrigo";2.0;2.0
"counselor_lao";2.0;2.0
"counselor_lao_embassi";2.0;2.0
"counter_claim";1.0;1.0
"counter_claim_anti";1.0;1.0
"counter_terror";1.0;1.0
"counter_terror_offic";1.0;1.0
"counterbal_rise";1.0;1.0
"counterbal_rise_china";1.0;1.0
"counterpart_chang";1.0;1.0
"counterpart_chang_wanquan";1.0;1.0
"counterpart_thursday";1.0;1.0
"counterpart_thursday_morn";1.0;1.0
"counterpart_xi";2.0;2.0
"counterpart_xi_jinp";2.0;2.0
"countri_achiev";1.0;1.0
"countri_achiev_last";1.0;1.0
"countri_affect";1.0;1.0
"countri_affect_shelv";1.0;1.0
"countri_asean";3.0;3.0
"countri_asean_take";1.0;1.0
"countri_asia";1.0;1.0
"countri_asia_time";1.0;1.0
"countri_banaag";1.0;1.0
"countri_banaag_said";1.0;1.0
"countri_begun";1.0;1.0
"countri_begun_discuss";1.0;1.0
"countri_complic";1.0;1.0
"countri_complic_said";1.0;1.0
"countri_comprehens";1.0;1.0
"countri_comprehens_complex";1.0;1.0
"countri_condit";1.0;1.0
"countri_condit_nation";1.0;1.0
"countri_consid";1.0;1.0
"countri_consid_key";1.0;1.0
"countri_dog";1.0;1.0
"countri_dog_leash";1.0;1.0
"countri_dovetail";1.0;1.0
"countri_dovetail_polici";1.0;1.0
"countri_enhanc";2.0;2.0
"countri_enhanc_voic";2.0;2.0
"countri_especi";1.0;1.0
"countri_especi_matter";1.0;1.0
"countri_expel";2.0;2.0
"countri_expel_u";2.0;2.0
"countri_explor";2.0;2.0
"countri_explor_increas";2.0;2.0
"countri_face";1.0;1.0
"countri_face_various";1.0;1.0
"countri_facil";1.0;1.0
"countri_facil_sit";1.0;1.0
"countri_fundament";1.0;1.0
"countri_fundament_interest";1.0;1.0
"countri_further";1.0;1.0
"countri_further_futur";1.0;1.0
"countri_govern";1.0;1.0
"countri_govern_spokesman";1.0;1.0
"countri_histor";1.0;1.0
"countri_histor_link";1.0;1.0
"countri_improv";1.0;1.0
"countri_improv_bilater";1.0;1.0
"countri_integr";1.0;1.0
"countri_integr_develop";1.0;1.0
"countri_intern";2.0;2.0
"countri_intern_affair";2.0;2.0
"countri_leader";1.0;1.0
"countri_leader_talk";1.0;1.0
"countri_leverag";2.0;2.0
"countri_leverag_complementar";2.0;2.0
"countri_made";2.0;2.0
"countri_made_spirit";2.0;2.0
"countri_nation";1.0;1.0
"countri_nation_econom";1.0;1.0
"countri_neighbor";1.0;1.0
"countri_neighbor_strengthen";1.0;1.0
"countri_note";2.0;2.0
"countri_note_mark";2.0;2.0
"countri_opportun";2.0;2.0
"countri_opportun_businessmen";1.0;1.0
"countri_opportun_look";1.0;1.0
"countri_parti";2.0;2.0
"countri_parti_side";2.0;2.0
"countri_peopl";4.0;4.0
"countri_peopl_help";1.0;1.0
"countri_peopl_japan";1.0;1.0
"countri_peopl_side";2.0;2.0
"countri_philippin";1.0;1.0
"countri_philippin_health";1.0;1.0
"countri_posit";2.0;2.0
"countri_posit_effect";1.0;1.0
"countri_posit_influenc";1.0;1.0
"countri_predecessor";1.0;1.0
"countri_predecessor_benigno";1.0;1.0
"countri_promot";2.0;2.0
"countri_promot_meaning";2.0;2.0
"countri_pursu";1.0;1.0
"countri_pursu_peac";1.0;1.0
"countri_quot";1.0;1.0
"countri_quot_say";1.0;1.0
"countri_reaffirm";1.0;1.0
"countri_reaffirm_commit";1.0;1.0
"countri_region";2.0;2.0
"countri_region_includ";1.0;1.0
"countri_region_soukthavi";1.0;1.0
"countri_reiter";1.0;1.0
"countri_reiter_call";1.0;1.0
"countri_relev";2.0;2.0
"countri_relev_agenc";2.0;2.0
"countri_resum";1.0;1.0
"countri_resum_friend";1.0;1.0
"countri_s";3.0;4.0
"countri_s_constitut";1.0;1.0
"countri_s_econom";1.0;1.0
"countri_s_ice";1.0;1.0
"countri_s_joint";1.0;1.0
"countri_said";3.0;3.0
"countri_said_chines";1.0;1.0
"countri_said_keola";1.0;1.0
"countri_said_philippin";1.0;1.0
"countri_side";3.0;10.0
"countri_side_agre";2.0;4.0
"countri_side_attach";2.0;2.0
"countri_side_exchang";2.0;2.0
"countri_side_work";2.0;2.0
"countri_soukthavi";1.0;1.0
"countri_soukthavi_express";1.0;1.0
"countri_south";1.0;1.0
"countri_south_china";1.0;1.0
"countri_speak";1.0;1.0
"countri_speak_south";1.0;1.0
"countri_strike";1.0;1.0
"countri_strike_posit";1.0;1.0
"countri_super";1.0;1.0
"countri_super_power";1.0;1.0
"countri_un";2.0;2.0
"countri_un_decis";2.0;2.0
"countri_unrealist";1.0;1.0
"countri_unrealist_illus";1.0;1.0
"countri_visit";2.0;3.0
"countri_visit_asean";2.0;2.0
"countri_visit_china";1.0;1.0
"countri_will";1.0;1.0
"countri_will_forg";1.0;1.0
"countri_year";1.0;1.0
"countri_year_dutert";1.0;1.0
"cours_japan";1.0;1.0
"cours_japan_free";1.0;1.0
"cours_proper";2.0;2.0
"cours_proper_arrang";2.0;2.0
"court_continu";1.0;1.0
"court_continu_deliber";1.0;1.0
"court_extend";1.0;1.0
"court_extend_status";1.0;1.0
"court_prevent";1.0;1.0
"court_prevent_parti";1.0;1.0
"court_said";1.0;2.0
"court_said_theodor";1.0;1.0
"court_said_tuesday";1.0;1.0
"court_stop";1.0;1.0
"court_stop_plan";1.0;1.0
"cover_railway";1.0;1.0
"cover_railway_urban";1.0;1.0
"creat_barrier";1.0;1.0
"creat_barrier_work";1.0;1.0
"creat_discord";1.0;1.0
"creat_discord_muddi";1.0;1.0
"creat_friend";1.0;1.0
"creat_friend_cooper";1.0;1.0
"creat_good";1.0;1.0
"creat_good_atmospher";1.0;1.0
"credit_bond";2.0;2.0
"credit_bond_issuanc";2.0;2.0
"crime_conduct";1.0;1.0
"crime_conduct_cooper";1.0;1.0
"crime_countri";2.0;2.0
"crime_countri_relev";2.0;2.0
"crime_includ";2.0;2.0
"crime_includ_telecommun";2.0;2.0
"crime_nation";1.0;1.0
"crime_nation_activ";1.0;1.0
"crime_prevent";2.0;2.0
"crime_prevent_educ";2.0;2.0
"crime_respons";1.0;1.0
"crime_respons_share";1.0;1.0
"critic_ailment";1.0;1.0
"critic_ailment_year";1.0;1.0
"critic_anti";1.0;1.0
"critic_anti_drug";1.0;1.0
"critic_dutert";1.0;2.0
"critic_dutert_administr";1.0;1.0
"critic_dutert_vow";1.0;1.0
"critic_intens";1.0;1.0
"critic_intens_critic";1.0;1.0
"critic_support";1.0;1.0
"critic_support_filipino";1.0;1.0
"critic_threaten";1.0;1.0
"critic_threaten_cancel";1.0;1.0
"critic_u";1.0;1.0
"critic_u_s";1.0;1.0
"crowd_polic";1.0;1.0
"crowd_polic_jail";1.0;1.0
"crown_princ";1.0;1.0
"crown_princ_maha";1.0;1.0
"crucial_relev";1.0;1.0
"crucial_relev_countri";1.0;1.0
"cultur_agreement";2.0;2.0
"cultur_agreement_philippin";2.0;2.0
"cultur_center";2.0;2.0
"cultur_center_s";2.0;2.0
"cultur_institut";2.0;2.0
"cultur_institut_group";2.0;2.0
"cultur_tourism";1.0;1.0
"cultur_tourism_opportun";1.0;1.0
"currenc_settlement";2.0;2.0
"currenc_settlement_bilater";2.0;2.0
"current_issu";2.0;2.0
"current_issu_concern";2.0;2.0
"current_situat";1.0;1.0
"current_situat_south";1.0;1.0
"current_system";1.0;1.0
"current_system_simpler";1.0;1.0
"current_visit";1.0;1.0
"current_visit_creat";1.0;1.0
"custom_cooper";2.0;2.0
"custom_cooper_research";2.0;2.0
"custom_sport";2.0;2.0
"custom_sport_side";2.0;2.0
"cut_joint";1.0;1.0
"cut_joint_militari";1.0;1.0
"cybercrim_drug";2.0;2.0
"cybercrim_drug_traffick";2.0;2.0
"daili_offici";1.0;1.0
"daili_offici_newspap";1.0;1.0
"daughter_davao";1.0;1.0
"daughter_davao_citi";1.0;1.0
"davao_citi";6.0;13.0
"davao_citi_assum";1.0;1.0
"davao_citi_balagtey";1.0;1.0
"davao_citi_brunei";1.0;1.0
"davao_citi_citi";3.0;3.0
"davao_citi_dutert";1.0;1.0
"davao_citi_emerg";1.0;1.0
"davao_citi_immedi";1.0;1.0
"davao_citi_leav";1.0;1.0
"davao_citi_mayor";1.0;1.0
"davao_citi_rock";1.0;1.0
"davao_citi_success";1.0;1.0
"davao_due";2.0;2.0
"davao_due_cours";2.0;2.0
"davao_experi";1.0;1.0
"davao_experi_told";1.0;1.0
"davao_said";1.0;1.0
"davao_said_tugad";1.0;1.0
"davao_unit";1.0;1.0
"davao_unit_includ";1.0;1.0
"davao_year";1.0;1.0
"davao_year_impos";1.0;1.0
"day_age";1.0;1.0
"day_age_ad";1.0;1.0
"day_ahead";1.0;1.0
"day_ahead_schedul";1.0;1.0
"day_earlier";1.0;1.0
"day_earlier_said";1.0;1.0
"day_japan";1.0;1.0
"day_japan_reiter";1.0;1.0
"day_justic";1.0;1.0
"day_justic_final";1.0;1.0
"day_leav";1.0;1.0
"day_leav_countri";1.0;1.0
"day_mention";1.0;1.0
"day_mention_u";1.0;1.0
"day_offici";2.0;2.0
"day_offici_visit";2.0;2.0
"day_sept";1.0;1.0
"day_sept_conclus";1.0;1.0
"day_state";3.0;4.0
"day_state_visit";3.0;4.0
"day_visit";8.0;8.0
"day_visit_china";2.0;2.0
"day_visit_dutert";1.0;1.0
"day_visit_japan";4.0;4.0
"day_visit_wednesday";1.0;1.0
"dead_explos";1.0;1.0
"dead_explos_hometown";1.0;1.0
"death_increas";1.0;1.0
"death_increas_million";1.0;1.0
"death_rest";1.0;1.0
"death_rest_year";1.0;1.0
"death_suspect";1.0;1.0
"death_suspect_drug";1.0;1.0
"debilit_mindset";1.0;1.0
"debilit_mindset_depend";1.0;1.0
"decatur_s";1.0;1.0
"decatur_s_intrus";1.0;1.0
"decid_delay";1.0;1.0
"decid_delay_rule";1.0;1.0
"decid_go";1.0;1.0
"decid_go_handl";1.0;1.0
"decis_make";2.0;2.0
"decis_make_presid";2.0;2.0
"declar_conduct";2.0;2.0
"declar_conduct_parti";2.0;2.0
"declar_unmistak";1.0;1.0
"declar_unmistak_dutert";1.0;1.0
"declar_war";1.0;1.0
"declar_war_illeg";1.0;1.0
"declin_global";1.0;1.0
"declin_global_influenc";1.0;1.0
"declin_u";1.0;1.0
"declin_u_s";1.0;1.0
"decongest_over";1.0;1.0
"decongest_over_crowd";1.0;1.0
"deed_donat";1.0;1.0
"deed_donat_donor";1.0;1.0
"deep_goodwil";1.0;1.0
"deep_goodwil_nation";1.0;1.0
"deepen_cooper";1.0;1.0
"deepen_cooper_manila";1.0;1.0
"deepli_impress";1.0;1.0
"deepli_impress_person";1.0;1.0
"defenc_cooper";1.0;1.0
"defenc_cooper_agreement";1.0;1.0
"defenc_health";1.0;1.0
"defenc_health_educ";1.0;1.0
"defenc_relat";1.0;1.0
"defenc_relat_philippin";1.0;1.0
"defens_agreement";3.0;4.0
"defens_agreement_allow";1.0;1.0
"defens_agreement_u";2.0;2.0
"defens_agreement_washington";1.0;1.0
"defens_capabl";1.0;1.0
"defens_capabl_china";1.0;1.0
"defens_cooper";7.0;7.0
"defens_cooper_agreement";3.0;3.0
"defens_cooper_dutert";1.0;1.0
"defens_cooper_exchang";2.0;2.0
"defens_cooper_infrastructur";1.0;1.0
"defens_militari";2.0;2.0
"defens_militari_cooper";2.0;2.0
"defens_ministri";1.0;1.0
"defens_ministri_brand";1.0;1.0
"defens_relat";1.0;1.0
"defens_relat_china";1.0;1.0
"defens_resolut";1.0;1.0
"defens_resolut_improv";1.0;1.0
"defens_secretari";2.0;3.0
"defens_secretari_delfin";2.0;2.0
"defens_secretari_lorenazana";1.0;1.0
"defens_secur";2.0;2.0
